CS?,Spec Name,Spec Type,Attribute Path,Attribute Type,PK?,Idx?,Lcl?,Lnk?,Min,Max,Edit?,NP?,Default,Length,Hidden?,RULE,en_US DisplayName

,SecSpec_Desserte,SECONDARY_SPEC,CODE_ACTIVITE,RELATIONSHIP,,yes,,,1,,,,,2,,
,SecSpec_Desserte,SECONDARY_SPEC,CODE_UIC8,STRING,,yes,,,1,,,,,8,,
,SecSpec_Desserte,SECONDARY_SPEC,LIBELLE_COURT_DESSERTE,STRING,,yes,,,1,,,,,17,,
,SecSpec_Desserte,SECONDARY_SPEC,LIBELLE_MOYEN_DESSERTE,STRING,,yes,,,1,,,,,23,,
,SecSpec_Desserte,SECONDARY_SPEC,LIBELLE_LONG_DESSERTE,STRING,,yes,,,1,,,,,30,,
,SecSpec_Desserte,SECONDARY_SPEC,ADRESSE,STRING,,,,,0,,,,,255,,
,SecSpec_Desserte,SECONDARY_SPEC,ADRESSE2,STRING,,,,,0,,,,,255,,
,SecSpec_Desserte,SECONDARY_SPEC,CODE_POSTAL,STRING,,,,,1,,,,,10,,
,SecSpec_Desserte,SECONDARY_SPEC,VILLE,STRING,,,,,1,,,,,255,,
,SecSpec_Desserte,SECONDARY_SPEC,INDICATEUR_DDG,FLAG,,,,,1,,,,,,,
,SecSpec_Desserte,SECONDARY_SPEC,INDICATEUR_FERROVIAIRE,FLAG,,,,,1,,,,,,,
,SecSpec_Desserte,SECONDARY_SPEC,INDICATEUR_ROUTIERE,FLAG,,,,,1,,,,,,,
,SecSpec_Desserte,SECONDARY_SPEC,INDICATEUR_SERVICE_ASCT,FLAG,,,,,1,,,,,,,
,SecSpec_Desserte,SECONDARY_SPEC,CODE_UG,STRING,,,,,0,,,,,6,,
,SecSpec_Desserte,SECONDARY_SPEC,CODE_UC,STRING,,,,,0,,,,,5,,
,SecSpec_Desserte,SECONDARY_SPEC,DDV_DESSERTE,DATE,,,,,1,,,,,,,
,SecSpec_Desserte,SECONDARY_SPEC,DFV_DESSERTE,DATE,,,,,1,,,,,,,
,SecSpec_Desserte,SECONDARY_SPEC,DATE_MAJ,DATE,,,,,0,,,,,,,
,SecSpec_Desserte,SECONDARY_SPEC,ID_ENTITE_REFV4,INTEGER,,,,,1,,,,,,,UNIQUE|yes
,SecSpec_Desserte,SECONDARY_SPEC,ID_DESSERTE_REFV4,INTEGER,,,,,1,,,,,,,UNIQUE|yes
,SecSpec_Desserte,SECONDARY_SPEC,ID_MAP_ENTITE_ACTIVITE_REFV4,INTEGER,,,,,1,,,,,,,UNIQUE|yes

,SecSpec_PointParcoursTGV,SECONDARY_SPEC,NUMERO_LIEU_REF,INTEGER,,yes,,,1,,,,,,,UNIQUE|yes
